"id","question","username","userimage","content","favour","ctime"
"22748892","你是在什么时刻决定放弃一个人的？","知乎用户","https://pic4.zhimg.com/da8e974dc_is.jpg","之前看到过<b>女生和男生都是在哪些瞬间放弃的？</b>可以作为回答，分男女总结如下 ，包括不限于（欢迎补充） ：<br/>女生：<b>爱情不对等到心寒</b>。<br/><b>（1）对方漠不关心，毫无在乎。</b><br/><b>（2）前女友，第三者。</b><br/><b>（3）男生不争气，性。</b><br/>男生：<b>不爱不爽累了泪了</b>。 <br/><b>（1）不爱，任何的鸡毛蒜皮的小事发生的时刻。</b><br/><b>（2）不爽，不是很爱（看不惯</b><b>女方习惯和观点），</b><b>被女方利用。</b><br/><b>（3）累了，女方不爱或者压力太大。</b><br/><b>（4）泪了，出轨备胎前男友。</b><br/><br/>-----------<b>下文有点长，挑选阅读。</b><br/><br/><a href=""https://link.zhihu.com/?target=http%3A//www.timetimetime.net/yuedu/22371.html"" class="" wrap external"" target=""_blank"" rel=""nofollow noreferrer"">女生都是在哪些瞬间放弃自己的男友的？</a><br/>1、为了看他大过年的买了张站票，在拥挤的车厢站了26个小时去看他。过年的时候却意外发现他给前女友发的短信，有一条是：我新年最大的愿望就是希望你快乐。那天累了很久的心突然释怀了，第一次决定放弃了。<br/><br/>2、我和他住在一起。有一天晚上，我去厕所的时候看到三只蟑螂，吓坏了，跑回卧室让他帮我消灭掉。他当时醒了，醒来之后很不厌烦的对我说：你还是回家算了！我当时什么也没说就躺下了，流了一夜的泪。从那一刻起，我就放弃他了。<br/><br/>3、分手后失眠。半夜迷迷糊糊打电话给他。他说我要睡了再见。我说我睡不着。他说你真自私。突然清醒过来。觉得心寒。<br/><br/>4、晚上10点，我刚下课，给他打电话，他好像在睡觉，接起电话发现是我，然后直接挂掉，并且关机。<br/><br/>5、还有那次站了26小时的火车，他发短信说中午要在家吃饭，可能不能来接站，让我自己找过去。<br/><br/>后来火车晚点，下午才到，没有拥抱没有关心，我自己背着大包他也不帮我背。回家后他才告诉我他觉得这个包太土了，嫌丢人。<br/><br/>6、分手那天我一路走一路哭，他跟在后面一句话都不说，过了好久，我回头，他已经不见了。<br/><br/>7、当那些朋友陪伴在我身边，陪我喝酒陪我抽烟陪我疯陪我通宵的时候，我终于清醒。那么多的爱我关心我的人，何必在他面前偏偏放低自己到很低很低的位置。其实没有他什么都不缺，会有更多更美好的。想到以上的瞬间，和自己说要放下就真的放下了。<br/><br/>8、我站在他5米外，看着变得世俗的他看不见我。<br/><br/>9、下大雨。我等了他3小时。打了好多电话。都说马上马上就来。结果最后说，下雨了，不来了。三个小时就是下雨，现在他妈才讲。一瞬间。觉得，没办法在一起了。<br/><br/>10、我们确定分手后离开，然后打电话给他，他不耐烦的说，别让我恨你。这一句话瞬间让我把五年的爱全部变成恨，自此老死不相往来。<br/><br/>11、最恶心的一件事。有一次和他开房，那时还小，还没有XXOO过，只是相互摸摸的那种。三十块的旅馆，他让我出钱，说他只有最后三十还要有用。当时觉得自己比妓女还要贱。回家之后，我就裹在被子里，发抖，从心底里散发出的寒气。那天，我就知道，我爱错了人。<br/><br/>12、因为前女友闹矛盾，他突然来了句，她没错。整整哭了一个晚上，醒来之后发现，原来昨晚是垫着纸巾睡着的，手里还拿着手机。心，凉透了。<br/><br/>13、当时家里管得严，和他距离很远。我经常几周就偷偷过去看他一次，每次都是早上早上坐第一班车去，晚上回来。争取和他待的时间久一些。每次他都要开钟点房滚床单。<br/><br/>有次我早上6点出发，给他打电话，3个小时车程。他说他妈妈不准那么早出门，要我到了自己开房，在房间等他。我一直等到下午1点，他才来。XXOO完，他退了房，就送我去车站。一路上没说一句话。<br/><br/>回去的车上，我哭得撕心裂肺，难受到不行。终于决定放弃了，也是那个时候决定离开我们一起生活的城市，这辈子我都不会再回去了。<br/><br/>14、我有个同学，她很漂亮，因为家境的关系，已经工作了，她男友是中专生，一直问她要钱。她把工资都给了那个男的，那个男的还说不够，还说没钱就去卖。然后，她实在没办法就真的去了。后来那个男的找了别的女人不要她了，理由是“你实在太脏了，不知道跟多少男人睡过”。<br/><br/>15、去他的城市，早晨发短信通知他，结果下午在火车上才收到回信，无关痛痒的回信。到了以后是朋友来接的我。晚上10点多了，躺在朋友宿舍里收到他的短息：“你晚上住哪里？”顿时眼泪就流下来了。<br/><br/>16、拉黑他前女友，而我又在他QQ里无意发现了她前女友。更可笑的是，他为了不让我发现，竟然改了名字。<br/><br/>17、玩真心话大冒险，我一个朋友问我BF，如果你GF明年跟你说要跟你结婚，你会结婚吗？如果不结她就说分手呢？我BF回答：不结。我朋友又问：那就说分手咯？他回答：嗯。不知道为什么，我的心在这一刻就要崩溃了。<br/><br/>18、他个性签名上写着我外号，他前女友问他是谁，他说没有谁哪有人会叫这种名字，他前女友说和好，他问她什么时候能去找他，他劝他兄弟和我死party和好，说没事可以玩玩……看他聊天记录看来的很多很多，那时候我课也不上了，直接跑厕所……<br/><br/>19、他冷漠地一个人在电脑面前听歌不理我，我坐在他身边，坐了很久，听到陈坤的“你是双手我是玩具，你不喜欢我就失去了意义”，突然一下子释然，觉得自己不能再当失去自我的玩具，走出门，放弃了5年的感情。<br/><br/>20、他说，他永远不会同意我说分手的。可是，在我开玩笑说分手的那一刻，他同意了。<br/><br/>21、那天陪他一起去飞机场接他前女友，他一看到她就跑过去，把我一个人丢在后面。那一瞬间，我就死心了。<br/><br/>22、圣诞节晚上，和他的朋友一起出去玩，我费好大力气扶着烂醉的他回来，看着酒精把他弄的痛苦的样子好心疼，又是铺被，又是喂水的忙了大半夜。看见他手机的新信息，他前女友的，好奇心驱使我看了短息记录，就在他和我甜蜜蜜时，他给前女友发的信息是：“无论怎样，我还爱着你，希望你幸福”……<br/><br/>23、我把第一次给他了。既然爱他给了也不后悔。可是当我们分手的时候，起初我有些不舍，可是当我收到他给我的短信。我真的死心了。我觉得我爱上了一个不值得让我爱的男人。<br/><br/>他说：要修复手术跟我说我陪你。我眼泪当时就吧嗒吧嗒的下来了。<br/><br/>我回：就当我被强奸了。<br/><br/>24、我给他发信息：我想你了，你能来陪我吗？他回复：我在画画，别打扰我行不行。妈妈从北京带的特产，不舍得吃，然后从学校跑到他画室想带给他。到了窗外，看见他和几个女孩说笑，搂着一个女孩的肩握着她的手帮她画。当时眼泪是涌出来了，可还是给他打了个电话，他没接，然后又是一条信息：你烦不烦，别打扰我画画！转身离开。那一刻，知道自己真的真的该放弃了。<br/><br/>25、我和我男朋友好久没怎么联系了，一直都以为他工作忙，没时间回我信息，后来从一个朋友那听说他跟他的“前任女友”经常通电话，一通就是几个小时。就连最后给他发分手的信息他都不屑回。突然间我就想通了很多，便真正的放下了。<br/><br/>26、本来分手还没死心，但当我打电话过去他说你闲的无聊吧！我就死心了.<br/><br/>27、那天学校放假，我和他一起去车站坐车，天下着小雨。气温很低，我只穿一件薄薄的外套里面一件衫。同学都问我冷不，只有他不出声。放学时觉得太冷了，就把校服穿上。当时的校服很丑，他说一句，能有多冷？走一会说，你看看有几个人穿校服的？猛然间发现，他嫌我穿校服和他一起走丢人了。当时想，是不是该放手了。<br/><br/>28、我问你到底爱不爱我，他说他爱我，他只是爱我的相貌和身体，我彻底崩溃了。<br/><br/>29、我问他，如果我离开你，你会怎么样？他只是沉闷的说，你爱走就走，爱留就留。我当时笑了，当初没爱上的时候，怎么不早告诉我，爱走就走？<br/><br/>30、曾经以为多么难忘记，甚至头一天才为前男友哭过，第2天看着他与别的女人调笑而误了手头的工作，却把工作要我帮他完成。那一瞬间，真的觉得他很恶心！真的，从此陌路人。<br/><br/>31、那个时候他对我已经很冷淡了，他到了秋天干燥就会经常流鼻血，我托人从广西给他带了些蜂蜜，还买了芒果一起给他，那天他不在，我把东西留下后就满心欢喜的走了！后来，他给我发了个信息，两个字：谢谢！那两个字彻底打垮了我！因为太冷了！此后，他的所有一切便与我无关！<br/><br/>32、和他在一起三年，他与自己的联系渐渐变少，后来，从某人口中得知，他和自己最好的朋友在一起了。当时有些难受，不明白他为什么不跟自己说。分手就和别人一起了，自己也很要强，不肯主动找他。直到后来的一天，他主动找我，我笑着说你不是和她在一起了么？他冲我吼，说我不明白，他不是这个意思……第二天，我从他口中得知，他和她分了，呵呵，才想起来找我，那瞬间……我说出分手，把当初他没有说的，说了出来，他说他想我，我只能笑……<br/><br/>33、我们冷战了好久，我的错，可是我始终不肯先低头。好不容易逮到一个他生日的机会，我要第一个发邮件祝他生日快乐。那天在十二点的前大半个小时就非常紧张，好怕到时邮件不是00:00发出去的，那样的话就不完美了。到十二点的时候邮件完美发出，他当时明明在MSN上，可是却过了一个多小时才回的我邮件。我的邮件里掏尽心思地讨好，可是他的回复却是简单的：谢谢！那一瞬间，我觉得他好远好远！本还想着第二天给他一个惊喜的，突然间我脑袋里就一句话，哪个人年轻时没爱过人渣啊！<br/><br/>34、以前爱过的一个男人，最后和自己的好朋友在一起了，后来听同学说他竟对我同学说怕我在学校欺负他女朋友，当时一瞬间死心了，白爱了那么久，把我想的那么不堪。<br/><br/>35、兴高采烈的答应和他交往，一星期后他突然对我说，他对另一个女生有好感，他说因为他们在一个班，可以天天见面，而我和他不是一个学校的，谢特，有比这更瞎的吗？<br/><br/>36、那天我当着他的面哭得泣不成声，他什么都没说，就看着。<br/><br/>我一个朋友说：如果一个女的在一个男的面前掉眼泪，男的还是无动于衷的话，那他连男人最基本的责任都不懂，你还有什么好留恋的。<br/><br/>至此之后我就放弃了……<br/><br/>37、和他吵架，他把我一个人丢在路边走了。我以为他会回来找我，等了一个小时也不见他来，心寒。<br/><br/>38、和他闹分手。他问我还爱不爱他，我说我不知道。他说没有不知道这个答案。我沉默，他说沉默就是不爱了？不爱了？我说分开一段时间，彼此冷静冷静。从此他再也没主动找过我。在这期间，他告诉我们所有的朋友，是我抛弃他。<br/><br/>39、晚上九点多的时候他说要借钱三百，让我马上拿去给他，我十点半才到，然后等了他差不多一个钟。拿了钱后他说太晚了要赶着回去，自己先坐车走了，于是剩我一人在车站等公车，还好，我一直等的时候有朋友打电话来关心我，过了十二点后末班的公车来了，我上了车，没有哭，但是眼泪在心里默默地流淌……从此之后，我叫自己一定要放弃！！！<br/><br/>40、那个女孩，是我们学校的，不一个班。她每天和他一起画画到深夜一起吃饭然后一起回家，我吃醋他就说他们只是朋友，说我不懂事。然后我选择相信他。有一天，我在他手机里看到那个女孩叫他老公，他解释说有人追那个女孩，他冒充她老公让那人死心，我再次相信他。直到我看到了……我才发现自己是多么傻。<br/><br/>41、你不知道我有多痛。分手的时候，你说还是朋友，还可以问候。可是，今天我忍不住打了你的电话，知道你对我拒接了呵呵。我不知道你是什么时候对我设的拒接，我已经一个月没打过了。呵呵。现在眼泪忍都忍不住。<br/><br/>42、是在争吵之后要求他道歉，他发来信息说，亲爱的，如果你指望我像个小孩子似的道歉求原谅说下次再也不犯的话，那你趁早死了这份心。僵在原地好久，蓦地里悲从心来，大哭一场，回信息对他说原谅。信息发出去的同时，对那个隔着遥远距离的，尚且还在深爱的男人死了心。<br/><br/>43、他是我高中同学，在一起三年，去年9月他提分手，半个月得知他和另一个同班女生住在一起，我当晚给他打电话，要见他，他说不喜欢我了，现在喜欢那个人，要见面必须带着那个女的，我不同意，他说不说了她生气了，然后挂了电话……<br/><br/>44、我打电话给他，他说的第一句是干什么，最后一句话是，还有事吗？当时我就崩溃了，于是我决定再也不理他了。<br/><br/>45、分手了之后第一次心平气和的一起去唱歌，看着昏暗包厢里他的脸，像个孩子般的对我笑，这一刻我突然发现我对他一点爱的感觉都没有了。<br/><br/>晚上他送我回家，去接他女朋友，我一点想吃醋的想法都没有。这一刻我才知道，这个我爱的死去活来的人，我就这么放弃了。<br/><br/>46、听完他说的那些话，祝他和我提完分手后七天就答应的女友幸福。从他房间回到自己的房间后，一夜未睡。<br/><br/>早晨六点冒着寒风去超市买他喜欢吃的donuts，写好一封信，还故意等到七点半才敲他房间的门，他开门说，你不说不会再上来了吗？你人生还有没有<br/><br/>尊严，烦不烦？还有这之后过两天连续发了几条短信给他，他打来电话，直接就说XX你有病是吧？你以为我短信不要钱啊？<br/><br/>47、他无数次打击过我肥，无数次在我面前夸其他女人身材好，一直在忍耐一直在努力，我吃减肥药，难受的要死哭的时候，我不敢打电话给他，给他发短信说：我吃了减肥药好难受。他说：减肥嘛，痛苦一点是肯定的。怎么说呢，从今天回头来看，他只是没有那么爱我。<br/><br/>48、一天早上，莫名的接到分手的短信，说刚想好的，我眼泪一下子就涌出来，流个不停，打了n个电话都不接，给他发信息求他说清楚，等了好久，回复：不方便，白天要陪妈妈逛街。陪妈妈，就连好好回复信息的时间都没有吗？我的心一下子就凉透了。<br/><br/>49、他说心里只有我，不再和他初恋联系，说的那样的肯定，我相信了他。<br/><br/>当我再次发现，揭穿他后，他却发脾气挂了我电话，心就死了！<br/><br/><p><b><a href=""https://link.zhihu.com/?target=http%3A//www.timetimetime.net/yuedu/22305.html"" class="" wrap external"" target=""_blank"" rel=""nofollow noreferrer"">男生都是在哪些瞬间放弃自己的女友的？</a></b></p><br/><p>最后回到问题：<b>你</b>是在什么时刻决定放弃一个人的？<br/></p>即使最美好的婚姻，一生中也会有200次离婚的念头，50次掐死对方的冲动。<br/>有些时刻有想掐死对方的冲动，但从未放弃。<br/>——END","509","4/4/2014"
"22748892","你是在什么时刻决定放弃一个人的？","知乎用户","https://pic4.zhimg.com/da8e974dc_is.jpg","当我发现他给我带来的眼泪比快乐大的多的多的时候<br/><br/>---------<br/>2016.4.7<br/>我能想象一直把回答翻到这里的你，心里该有多绝望啊<br/>不要怕，这是我两年前写的答案，而我已经好了<br/>你们也会好起来的","280","8/4/2014"
"22748892","你是在什么时刻决定放弃一个人的？","笑哈哈","https://pic4.zhimg.com/v2-d6f550078a0c2f83060b129807782f94_is.jpg","<p>我想睡了，以后再说</p>","116","4/4/2014"
"22748892","你是在什么时刻决定放弃一个人的？","知乎用户","https://pic4.zhimg.com/da8e974dc_is.jpg","She/He is just not that into you","91","10/3/2014"
"22748892","你是在什么时刻决定放弃一个人的？","知乎用户","https://pic4.zhimg.com/da8e974dc_is.jpg","你发现他的世界没有你也一样是一个完整的世界。","147","7/4/2014"
"22748892","你是在什么时刻决定放弃一个人的？","桃子","https://pic3.zhimg.com/v2-95774f12dd0052f0d0f807750961b12e_is.jpg","曾经觉得会被他拖上好几年无法善终。分手半年之后的某一天，我勾着他的脖子，闻着他的气息，心里却只冷静的想着怎么征服和诱惑他，这里面，再无一丝情分和小女人的惴惴不安。<br/><br/>冷漠而强大。这是那一瞬间我告诉自己的话，该放弃了。并不是被谁伤透了心之后的懦弱，也并不是失望之后的气愤离去，只是在满身伤口都结痂之后发现，我已经不需要爱这个人了。","158","10/4/2014"
"22748892","你是在什么时刻决定放弃一个人的？","知乎用户","https://pic4.zhimg.com/da8e974dc_is.jpg","你知道我在等你，但是你没有来。","142","12/4/2014"
"22748892","你是在什么时刻决定放弃一个人的？","朱某某","https://pic2.zhimg.com/1ed6c0a0c_is.jpg","在我再也看不到未来的时候 再也等不下去的时候","94","10/3/2014"
"22748892","你是在什么时刻决定放弃一个人的？","知乎用户","https://pic4.zhimg.com/da8e974dc_is.jpg","终于明白自己是如此可笑时","102","4/4/2014"
"22748892","你是在什么时刻决定放弃一个人的？","知乎用户","https://pic4.zhimg.com/da8e974dc_is.jpg","从来不在别人面前说他有女朋友。","79","15/2/2014"
"22748892","你是在什么时刻决定放弃一个人的？","匿名用户","https://pic1.zhimg.com/aadd7b895_is.jpg","<p>明明是他追的我，可是我没有觉得他有多喜欢我<br/>等他发短信给我，等他关心我<br/>等的心灰意冷不想自我折磨了</p><p>                                                       -----2013年</p><p>—————2019.7.15更新—————</p><p>今天不知道为什么看这个答案的人很多，大概是烦恼的人很多吧，我失眠睡不着就爬上来更新一下咯。</p><p>今年5.20我已经领证结婚啦。</p><p>原答案居然是6年前了，岁月虽然不饶人，但也给我带来了老公哈哈哈。</p><p>现在的我在感情上应该是最成熟的我了，以前总是有一股傲气，你不理我我也扛着不理你，看谁先熬不住。只要对方示好我就开心了，好像打仗胜利了，承认你喜欢我多一些。</p><p>感情空白的那两年我难以想象人生中有结婚这一经历，我这辈子会结婚？会和谁结婚？直男癌自大狂鸡贼男家务扔给我的男的我是不可能找的，知乎的男的看多了印象好差。问题是好的小哥哥我有机会遇到吗？难，真难。</p><p>后来摘了牙套也买了车，我觉得差不多了，要拓展自己的圈子才有机会接触到自己感兴趣的人呀。然后我就去了个相亲会，相到了我老公，研究生刚毕业的小萌新，趁他刚出炉还傻乎乎的赶紧拿下。开始虽然也吵架，因为真的幼稚，要气死，但是他最大的优点是知错能改，而且会做家务还会做饭，他妈妈简直大厨，做饭超级好吃。遇到他之后：啊，原来我运气还不错呀~  我也在修正自己，感情是两个人的事，不能总是一个人低头，时间长了会有怨气的。成长经历导致我没有掌握撒娇这一技能，但是在他面前我完全做自己就好了，安全感满满到让我觉得丢脸也没关系，撒娇这种技能莫名其妙就已经点亮了。</p><p>原来害怕结婚后家务全包，他的行动告诉我他会替我分担；原来害怕生孩子后没法工作那段时间要可怜兮兮仰人鼻息生活，他把自己账户上的钱全转给我了，工资也交给我。还有很多很多，我呢，他说负责漂亮就行~ 我虽然很懒，也会努力起来哒！</p><p>总结：让你总是负能量爆棚，时常自我怀疑，认为自己很差劲，让你没有安全感的人真的不是良人，结婚前想想明白，不然结婚后要付出的代价就大多了。就算我现在已经结婚了，我对另一半的要求还是宁缺毋滥。喜欢这种东西很难说，不是每个人都能遇到，但如果实在父母命难为要你结婚，也要找个性格好人品好的，当然，自己也别太作。</p><p></p>","165","15/2/2014"
